"","Date","TESSEVATN","AURSJOEN","RAUDDALSVATN","BREIDALSVATN"
"1846",2015-01-20,86575120,20549928,76272760,41975736
"1847",2015-01-21,85843504,20272700,75058576,41290480
"1848",2015-01-22,85108152,19995126,73841776,40601644
"1849",2015-01-23,84368984,19716822,72622176,39908644
"1850",2015-01-24,83624992,19437632,71399680,39210992
"1851",2015-01-25,82877224,19158016,70174744,38509496
"1852",2015-01-26,82124256,18876848,68946184,37802784
"1853",2015-01-27,81367592,18594798,67713776,37090516
"1854",2015-01-28,80605640,18311738,66478936,36374844
"1855",2015-01-29,79838760,18027750,65241048,35654504
"1856",2015-01-30,79068240,17743362,64000416,34929676
"1857",2015-01-31,78293560,17458280,62756864,34200472
"1858",2015-02-01,77514560,17172620,61510684,33467332
"1859",2015-02-02,76730200,16886022,60261644,32730104
"1860",2015-02-03,75942016,16598795,59009780,31988502
"1861",2015-02-04,75150448,16310919,57754400,31242156
"1862",2015-02-05,74354680,16022176,56496148,30491132
"1863",2015-02-06,73549832,15731039,55234008,29734420
"1864",2015-02-07,72734888,15436544,53965620,28970136
"1865",2015-02-08,71917240,15143149,52696908,28203692
"1866",2015-02-09,71091432,14847372,51423520,27431218
"1867",2015-02-10,70634336,14548787,50195912,26698960
"1868",2015-02-11,70073456,14248446,48951108,25967238
"1869",2015-02-12,69238552,13950836,47668144,25181420
"1870",2015-02-13,68396040,13654419,46381884,24390174
"1871",2015-02-14,67549560,13358166,45092380,23592582
"1872",2015-02-15,66697652,13060660,43798316,22787204
"1873",2015-02-16,65838632,12760807,42496592,21971054
"1874",2015-02-17,64973740,12458674,41190588,21148642
"1875",2015-02-18,64104188,12155226,39882484,20322138
"1876",2015-02-19,63790004,12160043,38755440,19622294
"1877",2015-02-20,63095764,11881253,37512696,18797924
"1878",2015-02-21,62262464,11569895,36232508,17961912
"1879",2015-02-22,61395700,11257850,34938100,17116646
"1880",2015-02-23,60506156,10945231,33629852,16260524
"1881",2015-02-24,59602604,10630944,32308612,15392649
"1882",2015-02-25,58689928,10315002,30976700,14514654
"1883",2015-02-26,57769160,9997773,29635270,13626480
"1884",2015-02-27,56842468,9678077,28283042,12725609
"1885",2015-02-28,55907792,9356306,26921734,11812696
"1886",2015-03-01,54967164,9033146,25551212,10893344
"1887",2015-03-02,54027556,8711536,24177274,9959328
"1888",2015-03-03,53081364,8389997,22798728,9015574
"1889",2015-03-04,52130856,8068453,21414150,8058356.5
"1890",2015-03-05,51174260,7742947,20019176,7083426.5
"1891",2015-03-06,50211080,7416881.5,18617184,6091558
"1892",2015-03-07,49234092,7085973,17203638,5088797.5
"1893",2015-03-08,48893320,6888018,16909072,4439023
"1894",2015-03-09,47965284,6555852.5,15786378,3331182.75
"1895",2015-03-10,46978912,6214036,14455143,2143384.5
"1896",2015-03-11,45977692,5873948,12998459,2297738.25
"1897",2015-03-12,44964316,5531071,11452195,2437480
"1898",2015-03-13,43944896,5189065,9846916,2572737.25
"1899",2015-03-14,42919636,4845693.5,8192918,2702819.75
"1900",2015-03-15,41885516,4498722.5,6492529.5,2825698.75
"1901",2015-03-16,40838296,4146017.25,4744059,2939075
"1902",2015-03-17,39788756,3796522.25,2957879,3053263
"1903",2015-03-18,38732876,3446857.25,3060956.25,3165438.25
"1904",2015-03-19,37670208,3095097.25,3157935,3274689.75
"1905",2015-03-20,36603612,2743254.75,3258697,3384384
"1906",2015-03-21,35530732,2391345.75,3353120.5,3493168
"1907",2015-03-22,34439804,2031052.125,3438218,3593861.5
"1908",2015-03-23,33342440,1671020.25,3523736.25,3695008.25
"1909",2015-03-24,32240088,1308865.625,3606963.5,3794274
"1910",2015-03-25,31130030,945792.375,3689072.25,3892352.5
"1911",2015-03-26,30017176,581227.9375,3769999.75,3988736.75
"1912",2015-03-27,28901276,592761.125,3850642.75,4085277.75
"1913",2015-03-28,27774014,604258.625,3929933,4179408.5
"1914",2015-03-29,26630948,611133,4003859,4269071
"1915",2015-03-30,25483674,619820.6875,4078631.75,4359426
"1916",2015-03-31,24331482,630346.125,4154480.25,4450122
"1917",2015-04-01,23160646,637877.6875,4228060.5,4538291
"1918",2015-04-02,21981936,646133.0625,4302216,4627374.5
"1919",2015-04-03,20793550,652652,4372887,4713319
"1920",2015-04-04,19594580,659489.8125,4444072.5,4798903
"1921",2015-04-05,18381278,663383.8125,4511079,4879908
"1922",2015-04-06,17160130,671377.6875,4583249,4965234
"1923",2015-04-07,16180004,689963.75,4725011.5,5137405
"1924",2015-04-08,15156153,693495,4822081.5,5281251
"1925",2015-04-09,13848651,691842.0625,4886716,5363178
"1926",2015-04-10,12892326,728788.125,5036357,5543286
"1927",2015-04-11,11754127,761761.4375,5185485,5736858.5
"1928",2015-04-12,10448046,778984.5625,5328852.5,5926481.5
"1929",2015-04-13,8978180,781882.3125,5406239,6030550
"1930",2015-04-14,7473174,784363.875,5481082.5,6130115
"1931",2015-04-15,5939198,787674,5554854,6226477.5
"1932",2015-04-16,4363104,788416.3125,5622780.5,6316153
"1933",2015-04-17,2738786.5,786262.5625,5688036,6403354
"1934",2015-04-18,2864419.75,786216.5,5752538.5,6487977
"1935",2015-04-19,3045362,783299.3125,5812424,6568172
"1936",2015-04-20,3779446.75,1006473.8125,6088009,6848926.5
"1937",2015-04-21,4763969.5,1327375,6633228.5,7311009
"1938",2015-04-22,5600196.5,1442043.375,7025508,7655391
"1939",2015-04-23,6203538,1458527.375,7340728,7988273.5
"1940",2015-04-24,6445644,1472228.625,7508351,8177066
"1941",2015-04-25,6623845,1481938.625,7642603.5,8340265.5
"1942",2015-04-26,6790960,1492870,7758131,8488172
"1943",2015-04-27,6935544,1499728.75,7855531.5,8619667
"1944",2015-04-28,7070562,1502885.375,7939804,8738165
"1945",2015-04-29,7199784,1504559.375,8014564,8846300
"1946",2015-04-30,7336157,1511631.125,8088916,8952710
"1947",2015-05-01,7473820.5,1518954.375,8158104.5,9053094
"1948",2015-05-02,7607513,1524732.5,8223471,9149396
"1949",2015-05-03,7737123.5,1529562.125,8285217.5,9240749
"1950",2015-05-04,7856621.5,1528908.125,8339086,9322579
"1951",2015-05-05,8018970.5,1534960.625,8456270,9511229
"1952",2015-05-06,8765550,1701632.5,8793776,9878474
"1953",2015-05-07,9519126,1943291.875,9203165,10361376
"1954",2015-05-08,9942870,2004494.75,9471515,10690383
"1955",2015-05-09,10143622,2010617.875,9598564,10865613
"1956",2015-05-10,10397648,2011111.875,9701638,11016771
"1957",2015-05-11,10634367,2012241.5,9819624,11205920
"1958",2015-05-12,10973487,2133806,10114284,11556921
"1959",2015-05-13,11265289,2186729.75,10410481,11853634
"1960",2015-05-14,11490035,2193444.25,10580912,12063660
"1961",2015-05-15,11618785,2197393.25,10688726,12211492
"1962",2015-05-16,11802029,2196933.5,10829422,12412580
"1963",2015-05-17,11987650,2208319,10931845,12564294
"1964",2015-05-18,12165229,2213378.5,11012410,12689979
"1965",2015-05-19,12316619,2231904.5,11180385,12928796
"1966",2015-05-20,12466340,2236300.5,11340236,13166057
"1967",2015-05-21,12606806,2241087.5,11496926,13350000
"1968",2015-05-22,12822218,2360381.5,11769927,13682374
"1969",2015-05-23,13043323,2372081.25,11930395,13890136
"1970",2015-05-24,13176402,2373212.5,12014353,14022131
"1971",2015-05-25,13356235,2404147.25,12187191,14255391
"1972",2015-05-26,13628635,2430569.75,12351962,14468141
"1973",2015-05-27,13781047,2460410,12516384,14685314
"1974",2015-05-28,13917380,2494438.5,12700776,14937167
"1975",2015-05-29,14144656,2592199,12937225,15239060
"1976",2015-05-30,14288050,2635065.5,13114470,15493557
"1977",2015-05-31,14714979,2761117.75,13348213,15795247
"1978",2015-06-01,15017029,2853403.25,13573054,16090136
"1979",2015-06-02,15193369,2861686,13758527,16333499
"1980",2015-06-03,15446774,2877981.5,13937702,16631333
"1981",2015-06-04,15597877,2900939.25,14130769,16954958
"1982",2015-06-05,15746084,2958458,14326615,17237388
"1983",2015-06-06,16256801,3307220.75,14869643,17750856
"1984",2015-06-07,17083618,3628842.5,15440917,18358440
"1985",2015-06-08,17663950,3775828,15845628,18810644
"1986",2015-06-09,17998772,3833925.25,16133932,19157498
"1987",2015-06-10,18306760,3990660.5,16474223,19580230
"1988",2015-06-11,18717420,4197747.5,16923300,20156764
"1989",2015-06-12,19278332,4409865.5,17411560,20750708
"1990",2015-06-13,19919388,4600811.5,17954456,21397628
"1991",2015-06-14,20516576,4722819,18387998,21917204
"1992",2015-06-15,20945732,4768801.5,18652966,22275172
"1993",2015-06-16,21227842,4800699.5,18906756,22622848
"1994",2015-06-17,21487476,4878444,19255610,23088354
"1995",2015-06-18,21897456,5065586,19742362,23729760
"1996",2015-06-19,22755608,5350571.5,20413470,24583008
"1997",2015-06-20,23885606,5696908,21226102,25556386
"1998",2015-06-21,25915328,6287799,22755010,26908872
"1999",2015-06-22,29660540,7112642,25520688,28840094
"2000",2015-06-23,34061768,7994720.5,28742264,31164956
"2001",2015-06-24,38793612,8660151,31185932,33192694
"2002",2015-06-25,41951024,9024770,32576946,34676492
"2003",2015-06-26,43302704,9272577,33494708,35850300
"2004",2015-06-27,45420640,9795384,34983180,37310580
"2005",2015-06-28,50655004,10503060,37987692,39594560
"2006",2015-06-29,57709724,11219305,42167656,42748012
"2007",2015-06-30,63222540,11738227,45290704,45625756
"2008",2015-07-01,68108504,12173078,48158100,48283652
"2009",2015-07-02,77217792,12683734,53650316,51918356
"2010",2015-07-03,89473336,12940212,62589596,57322560
"2011",2015-07-04,99425576,13122906,70749920,62829348
"2012",2015-07-05,107229024,13259957,78226280,67884608
"2013",2015-07-06,114548336,13390224,87341408,7e+07
"2014",2015-07-07,124743752,14763158,94469648,7e+07
"2015",2015-07-08,1.3e+08,15420345,98782384,7e+07
"2016",2015-07-09,1.3e+08,15691842,101041320,7e+07
"2017",2015-07-10,1.3e+08,15889783,102318504,69989976
"2018",2015-07-11,129991848,16073329,103480432,69998592
"2019",2015-07-12,1.3e+08,16241992,106996784,7e+07
"2020",2015-07-13,1.3e+08,16412999,111620968,7e+07
"2021",2015-07-14,1.3e+08,16627443,115569272,7e+07
"2022",2015-07-15,1.3e+08,16835076,119117312,7e+07
"2023",2015-07-16,1.3e+08,17344954,121658784,69986176
"2024",2015-07-17,129999840,17659418,123098808,69999376
"2025",2015-07-18,1.3e+08,17861810,125663704,69987408
"2026",2015-07-19,1.3e+08,18222084,128270408,69997560
"2027",2015-07-20,129990600,18422968,130742792,69981856
"2028",2015-07-21,1.3e+08,18623336,133440432,69990400
"2029",2015-07-22,1.3e+08,18898954,136436928,69998944
"2030",2015-07-23,129998912,19081090,138894096,69983984
"2031",2015-07-24,129995192,19253450,140500032,69992584
"2032",2015-07-25,129997968,19404622,142019760,69993552
"2033",2015-07-26,129993864,19567820,144192816,69996472
"2034",2015-07-27,129991240,19724360,146420496,69991328
"2035",2015-07-28,129999560,19863982,148289264,69987192
"2036",2015-07-29,129987600,20003932,150749904,69988040
"2037",2015-07-30,129997672,20145210,153547616,69997080
"2038",2015-07-31,129999368,20287808,155574432,69979896
"2039",2015-08-01,129992288,20425428,156764832,69998576
"2040",2015-08-02,129988464,20552930,158276816,69984032
"2041",2015-08-03,129998600,20694040,159612944,69989640
"2042",2015-08-04,129995296,20825160,161633488,69979120
"2043",2015-08-05,1.3e+08,21038880,165026704,69989896
"2044",2015-08-06,1.3e+08,21187070,1.66e+08,69991728
"2045",2015-08-07,1.3e+08,21313238,1.66e+08,69990936
"2046",2015-08-08,1.3e+08,21439798,1.66e+08,69984928
"2047",2015-08-09,129989120,21564544,165992944,69997344
"2048",2015-08-10,129996432,21686456,1.66e+08,69995944
"2049",2015-08-11,129997200,21805628,1.66e+08,69983176
"2050",2015-08-12,129997984,22042830,1.66e+08,69993256
"2051",2015-08-13,129996728,22183012,165979312,69986024
"2052",2015-08-14,129994360,22291836,1.66e+08,69987848
"2053",2015-08-15,129995136,22396096,1.66e+08,69985872
"2054",2015-08-16,129994784,22493770,1.66e+08,69989024
"2055",2015-08-17,129998256,22609006,1.66e+08,69980800
"2056",2015-08-18,129995176,22707338,1.66e+08,69978608
"2057",2015-08-19,129991904,22802380,1.66e+08,69986424
"2058",2015-08-20,129992904,22896088,1.66e+08,69987336
"2059",2015-08-21,129990096,22993020,1.66e+08,69991208
"2060",2015-08-22,129987752,23084766,1.66e+08,69985424
"2061",2015-08-23,129997592,23184132,1.66e+08,69985624
"2062",2015-08-24,129991376,23274054,1.66e+08,69994960
"2063",2015-08-25,129998400,23364342,165991104,69998912
"2064",2015-08-26,1.3e+08,23524616,165990928,69981848
"2065",2015-08-27,1.3e+08,23636762,165977792,69980560
"2066",2015-08-28,1.3e+08,23847618,1.66e+08,69999288
"2067",2015-08-29,129999064,23980450,165997792,69997976
"2068",2015-08-30,129997448,24089104,165991744,69982024
"2069",2015-08-31,129987128,24195816,165984208,69998560
"2070",2015-09-01,129999192,24297978,165984816,69980032
"2071",2015-09-02,129997648,24399278,165980624,69996376
"2072",2015-09-03,1.3e+08,24567696,165984016,69989120
"2073",2015-09-04,129998008,24693886,165982720,69991568
"2074",2015-09-05,129988768,24866874,165988384,69990736
"2075",2015-09-06,129996560,24984928,165984704,69977576
"2076",2015-09-07,129995576,25088894,165992000,69988856
"2077",2015-09-08,129991744,25195182,165979056,69994032
"2078",2015-09-09,129995256,25295978,165999696,69985080
"2079",2015-09-10,129988944,25386190,165993664,69995024
"2080",2015-09-11,129998680,25473958,165976544,69989496
"2081",2015-09-12,129995992,25562952,165978352,69993616
"2082",2015-09-13,129999808,25654768,165991760,69992488
"2083",2015-09-14,129999792,25749376,165983920,69989176
"2084",2015-09-15,129988792,25843980,165982992,69983440
"2085",2015-09-16,1.3e+08,26047852,165977408,69983408
"2086",2015-09-17,129999216,26163844,165987216,69983536
"2087",2015-09-18,1.3e+08,26324442,165997312,69987320
"2088",2015-09-19,129989688,26466586,165986384,69998240
"2089",2015-09-20,129993192,26578514,165976592,69996248
"2090",2015-09-21,129995384,26678098,165989168,69983320
"2091",2015-09-22,129987864,26772254,165993072,69999424
"2092",2015-09-23,129996448,26864320,165983616,69987352
"2093",2015-09-24,129991448,26958240,165992096,69988976
"2094",2015-09-25,129987720,27071590,165976160,69977568
"2095",2015-09-26,129993832,27174650,165999632,69991848
"2096",2015-09-27,129993312,27263680,165999360,69990192
"2097",2015-09-28,129997896,27354814,165977456,69988160
"2098",2015-09-29,129991688,27444118,165978208,69978344
"2099",2015-09-30,129990624,27523236,165997008,69994216
"2100",2015-10-01,129997488,27609208,165996384,69983352
"2101",2015-10-02,129990976,27690064,165997520,69983416
"2102",2015-10-03,129992136,27772920,165982480,69977400
"2103",2015-10-04,129996488,27853294,165995008,69983448
"2104",2015-10-05,129999392,27936300,165980656,69991920
"2105",2015-10-06,129991216,28015210,165989520,69993136
"2106",2015-10-07,129988592,28093012,165996112,69980888
"2107",2015-10-08,129990176,28169676,165988512,69994912
"2108",2015-10-09,129991544,28248756,165985584,69978720
"2109",2015-10-10,129997032,28330754,165998256,69986832
"2110",2015-10-11,129993872,28410092,165994112,69986048
"2111",2015-10-12,129682920,28488918,165984288,69977968
"2112",2015-10-13,129365760,28565900,165991152,69984176
"2113",2015-10-14,129042744,28642920,165993008,69987000
"2114",2015-10-15,128714328,28718618,165987776,69984000
"2115",2015-10-16,128379472,28792354,165977264,69998888
"2116",2015-10-17,128038408,28864192,165090960,69990576
"2117",2015-10-18,127701888,28938178,164210256,69978624
"2118",2015-10-19,127413016,29012256,163408320,69981456
"2119",2015-10-20,127139472,29085564,162593776,69984368
"2120",2015-10-21,126828584,29157388,161745856,69999600
"2121",2015-10-22,126497880,29228470,161120880,69991328
"2122",2015-10-23,126190784,29336216,160541744,69989712
"2123",2015-10-24,125882840,29409800,159862864,69978896
"2124",2015-10-25,125554544,29506962,159114608,69979128
"2125",2015-10-26,125190728,29577444,158305360,69977800
"2126",2015-10-27,124829816,29648794,157503232,69977224
"2127",2015-10-28,124449232,29716718,156648320,69987072
"2128",2015-10-29,124063008,29784556,155769936,69999344
"2129",2015-10-30,123671984,29850334,154877728,69977360
"2130",2015-10-31,123279672,29927300,154065920,69982952
"2131",2015-11-01,122962872,30042866,154034192,69992096
"2132",2015-11-02,122786928,30126026,153682176,69992736
"2133",2015-11-03,122615728,30196118,153229760,69998784
"2134",2015-11-04,122513768,30263910,152732880,69984200
"2135",2015-11-05,122293680,30333024,152071136,69995432
"2136",2015-11-06,121962368,30398672,151425680,69994816
"2137",2015-11-07,121643176,30571152,150936832,69988504
"2138",2015-11-08,121327256,30679548,150294288,69993936
"2139",2015-11-09,121135576,30743412,149553904,69989128
"2140",2015-11-10,120734856,30805126,148732928,69989296
"2141",2015-11-11,120308608,30867050,147873424,69983024
"2142",2015-11-12,119874504,30930280,146959232,69986992
"2143",2015-11-13,119433928,30992918,146021152,69977488
"2144",2015-11-14,118986760,31053962,145063520,69978160
"2145",2015-11-15,118534624,31114912,144094848,69995648
"2146",2015-11-16,118078120,31175446,143116880,69984048
"2147",2015-11-17,117617472,31234730,142129648,69987672
"2148",2015-11-18,117153104,31293954,141137184,69987664
"2149",2015-11-19,116684784,31353070,140140048,69984864
"2150",2015-11-20,116211888,31411166,139138128,69978200
"2151",2015-11-21,115735088,31469038,138132208,69991336
"2152",2015-11-22,115254112,31526318,137122880,69978784
"2153",2015-11-23,114768656,31582716,136110192,69986392
"2154",2015-11-24,114278712,31637756,135092816,69989160
"2155",2015-11-25,113784840,31692640,134072896,69989872
"2156",2015-11-26,113287168,31746558,133049992,69988480
"2157",2015-11-27,112780952,31797348,132026376,69983848
"2158",2015-11-28,112847744,31904598,131265960,69989336
"2159",2015-11-29,112487424,31958072,130303824,69979048
"2160",2015-11-30,112034352,31742546,129324144,69981632
"2161",2015-12-01,111537136,31524822,128328920,69520912
"2162",2015-12-02,111017096,31305782,127320720,69051400
"2163",2015-12-03,110488296,31085482,126301472,68572792
"2164",2015-12-04,109954912,30865630,125274016,68087016
"2165",2015-12-05,109414792,30644346,124239504,67595112
"2166",2015-12-06,108872480,30419630,123197096,67095952
"2167",2015-12-07,108316104,30193194,122149456,66591560
"2168",2015-12-08,107761600,29967734,121099400,66083744
"2169",2015-12-09,107208344,29740306,120052432,65611004
"2170",2015-12-10,106644448,29511882,119001456,65100844
"2171",2015-12-11,106076560,29281242,117943016,64583980
"2172",2015-12-12,105512184,29054314,116885272,64066144
"2173",2015-12-13,104944320,28826678,115824704,63544568
"2174",2015-12-14,104373624,28598454,114760904,63018532
"2175",2015-12-15,103798736,28369142,113693560,62487480
"2176",2015-12-16,103220448,28138938,112623208,61952288
"2177",2015-12-17,102637544,27906786,111549392,61412336
"2178",2015-12-18,102051824,27674706,110473032,60867824
"2179",2015-12-19,101568264,27438478,109512480,60427588
"2180",2015-12-20,101882408,27797822,109037552,60144976
"2181",2015-12-21,102616184,27705436,108464520,59767260
"2182",2015-12-22,102421272,27470418,107601592,59283304
"2183",2015-12-23,101941776,27232652,106645968,58775864
"2184",2015-12-24,101369768,26992068,105635784,58250200
"2185",2015-12-25,100809416,26747248,104715424,57794840
"2186",2015-12-26,100178024,26502870,103664312,57258732
"2187",2015-12-27,99544848,26259334,102595496,56712056
"2188",2015-12-28,98906576,26014832,101512152,56155036
"2189",2015-12-29,98263448,25768652,100416248,55586800
"2190",2015-12-30,97611624,25518098,99305880,55005124
"2191",2015-12-31,96953568,25265518,98235472,54513896
"2192",2016-01-01,96286168,25009680,97099424,53924536
"2193",2016-01-02,95617072,24754550,95961032,53328992
"2194",2016-01-03,94944368,24498982,94817768,52726064
"2195",2016-01-04,94269384,24243420,93671136,52118196
"2196",2016-01-05,93590680,23986730,92520760,51504816
"2197",2016-01-06,92908256,23729298,91366872,50886044
"2198",2016-01-07,92222168,23470966,90209576,50262172
"2199",2016-01-08,91532408,23211740,89049048,49633336
"2200",2016-01-09,90838984,22951628,87885448,48999724
"2201",2016-01-10,90141928,22690616,86718816,48361272
"2202",2016-01-11,89441064,22428372,85548584,47716700
"2203",2016-01-12,88736552,22165444,84375856,47068496
"2204",2016-01-13,88028648,21901898,83200584,46416256
"2205",2016-01-14,87317144,21637514,82022752,45760228
"2206",2016-01-15,86602056,21372298,80842232,45100020
"2207",2016-01-16,85883392,21106254,79659040,44435644
"2208",2016-01-17,85161144,20839386,78473000,43767092
"2209",2016-01-18,84433720,20571034,77283808,43093756
"2210",2016-01-19,83703728,20302532,76092512,42416820
"2211",2016-01-20,82970776,20033222,74898656,41735856
"2212",2016-01-21,82234280,19763106,73702120,41050764
"2213",2016-01-22,81494008,19492064,72502664,40361376
"2214",2016-01-23,80749120,19218494,71299304,39666196
"2215",2016-01-24,80001352,18945728,70093896,38967476
"2216",2016-01-25,79250112,18672134,68885656,38264536
"2217",2016-01-26,78778064,18685448,67872880,37711716
"2218",2016-01-27,78198424,18444100,66742384,37036080
"2219",2016-01-28,77573048,18165104,65582668,36346416
"2220",2016-01-29,76867448,17883460,64401792,35645948
"2221",2016-01-30,76112976,17598602,63205100,34935184
"2222",2016-01-31,75339288,17315030,61999948,34219272
"2223",2016-02-01,74559256,17031368,60785712,33495988
"2224",2016-02-02,73772912,16747044,59564116,32766208
"2225",2016-02-03,72980608,16462246,58336576,32030610
"2226",2016-02-04,72179208,16174864,57101672,31287822
"2227",2016-02-05,71373480,15886555,55862164,30539254
"2228",2016-02-06,70569216,15598221,54618040,29784316
"2229",2016-02-07,69759472,15307881,53368116,29022062
"2230",2016-02-08,68945192,15016322,52111160,28250896
"2231",2016-02-09,68128992,14724834,50852780,27476748
"2232",2016-02-10,67310968,14433744,49592136,26699494
"2233",2016-02-11,66488400,14141059,48326776,25916076
"2234",2016-02-12,65661184,13847245,47057404,25126954
"2235",2016-02-13,64830608,13552976,45785088,24332716
"2236",2016-02-14,63997988,13258489,44509608,23533146
"2237",2016-02-15,63161340,12963031,43230196,22727468
"2238",2016-02-16,62320852,12666704,41947076,21916044
"2239",2016-02-17,61472536,12365572,40653664,21091976
"2240",2016-02-18,60619560,12064765,39359208,20263130
"2241",2016-02-19,59767032,11765195,38063724,19431456
"2242",2016-02-20,58909156,11464156,36762776,18590744
"2243",2016-02-21,58049260,11162764,35459236,17745476
"2244",2016-02-22,57185868,10861122,34152824,16894244
"2245",2016-02-23,56317732,10557762,32841850,16035660
"2246",2016-02-24,55442328,10253506,31525882,15168915
"2247",2016-02-25,54562644,9947930,30205662,14294563
"2248",2016-02-26,53676992,9640766,28880166,13411292
"2249",2016-02-27,52788824,9332908,27550364,12519589
"2250",2016-02-28,51896624,9023923,26215690,11618449
"2251",2016-02-29,51002924,8714970,24876650,10707796
"2252",2016-03-01,50104304,8403574,23530820,9784645
"2253",2016-03-02,49201472,8091273,22177834,8847847
"2254",2016-03-03,48293856,7778491.5,20821560,7900348
"2255",2016-03-04,47383848,7465883,19460948,6941161
"2256",2016-03-05,46467408,7150472,18091710,5964208.5
"2257",2016-03-06,45546280,6834707,16716879,4970205.5
"2258",2016-03-07,44620944,6518063.5,15335093,3954605.75
"2259",2016-03-08,43690052,6199732,13944592,2912072.25
"2260",2016-03-09,42756688,5880494,12546511,1837613.75
"2261",2016-03-10,41815612,5557787.5,11136888,1928956.625
"2262",2016-03-11,40870436,5235728,9719831,2021283.125
"2263",2016-03-12,39919420,4911891,8290713,2111923.25
"2264",2016-03-13,38958676,4582392,6844484.5,2197164.25
"2265",2016-03-14,38650788,4438968,5488635.5,2536594.5
"2266",2016-03-15,39288548,4576135,4096020.75,2724210.75
"2267",2016-03-16,42010804,5208297,3138030.5,3190338.25
"2268",2016-03-17,44786828,5699998,4150803,3835468
"2269",2016-03-18,45028416,5250320.5,4706180,4254261.5
"2270",2016-03-19,44092372,4682337.5,5024705,4562177
"2271",2016-03-20,42890984,4097916,5255198,4822833.5
"2272",2016-03-21,41604552,3500262,5434789.5,5046860.5
"2273",2016-03-22,40284100,2893147.75,5583872,5244829.5
"2274",2016-03-23,38936072,2275831.75,5711564,5421941
"2275",2016-03-24,37570700,1648935.75,5822783,5582138
"2276",2016-03-25,36196644,1015574.125,5923990.5,5730641.5
"2277",2016-03-26,34806860,1035874,6017730,5870052
"2278",2016-03-27,33627816,1051275.875,6202973,6106411
"2279",2016-03-28,32259620,1064032.5,6398951,6307024.5
"2280",2016-03-29,31050058,1076237.125,6541916,6527604.5
"2281",2016-03-30,29592020,1089577.625,6629031.5,6666276
"2282",2016-03-31,28121402,1102234,6710087,6796274.5
"2283",2016-04-01,26643332,1116380.875,6789374,6921799
"2284",2016-04-02,25146952,1125565.875,6861377,7037661.5
"2285",2016-04-03,23645108,1135850.875,6933581,7151909.5
"2286",2016-04-04,22245168,1141595,7005677.5,7294589
"2287",2016-04-05,20959774,1161764.5,7148217.5,7498342.5
"2288",2016-04-06,19570002,1180616.75,7284275,7696901.5
"2289",2016-04-07,18174374,1185523.25,7381287,7842690.5
"2290",2016-04-08,16557814,1192125.75,7450001.5,7958699.5
"2291",2016-04-09,14923041,1198621.5,7516912.5,8070134
"2292",2016-04-10,13271475,1203458.625,7580427.5,8175861
"2293",2016-04-11,11602001,1205901.75,7639104.5,8275120
"2294",2016-04-12,9917627,1209814.25,7699445,8373868
"2295",2016-04-13,8209448.5,1211423.75,7755484,8467534
"2296",2016-04-14,6484089.5,1213817.375,7809834.5,8558621
"2297",2016-04-15,4729126.5,1215991,7865413.5,8649253
"2298",2016-04-16,2947697,1219963,7920634,8738448
"2299",2016-04-17,3041244.75,1219503.5,7971486.5,8823294
"2300",2016-04-18,3129553.75,1216001.125,8018975.5,8903886
"2301",2016-04-19,3238432,1216980.5,8070387.5,8986609
"2302",2016-04-20,3363637.25,1217781.75,8120631.5,9068667
"2303",2016-04-21,3468978,1217570.875,8170226.5,9148864
"2304",2016-04-22,3561101,1219214.375,8220883,9229639
"2305",2016-04-23,3654540.75,1220587.625,8270163,9309108
"2306",2016-04-24,3746275,1221294.75,8317804,9386067
"2307",2016-04-25,3833725.5,1218916.75,8362103.5,9459692
"2308",2016-04-26,3923362.75,1216454,8405991,9531716
"2309",2016-04-27,4011237.5,1213751.125,8448153,9601584
"2310",2016-04-28,4088978,1207284,8485983,9666707
"2311",2016-04-29,4167565.5,1199246.75,8520646,9728874
"2312",2016-04-30,4255112,1196197.375,8560576,9794220
"2313",2016-05-01,4347121.5,1192454.5,8599172,9878288
"2314",2016-05-02,4463359,1182403.25,8648021,9980127
"2315",2016-05-03,4740284,1210542.375,8831460,10228557
"2316",2016-05-04,4928659,1209245.75,8963416,10378994
"2317",2016-05-05,5405313,1247520.75,9142619,10609957
"2318",2016-05-06,6087010,1392092.375,9400283,10928877
"2319",2016-05-07,6980938,1658246.375,9733311,11329801
"2320",2016-05-08,8672744,2284824.75,10560278,12047891
"2321",2016-05-09,11344472,3116471.5,12184070,13179040
"2322",2016-05-10,14483275,4080947.25,14544097,14758897
"2323",2016-05-11,16692474,4594962.5,16396562,16184103
"2324",2016-05-12,18320168,5259198,18235688,17701758
"2325",2016-05-13,19589838,5436215.5,19204976,18642700
"2326",2016-05-14,20123728,5526219.5,19675884,19253320
"2327",2016-05-15,20419780,5606250.5,19979488,19709756
"2328",2016-05-16,20632092,5676911,20194746,20069880
"2329",2016-05-17,20824528,5754973.5,20450558,20461728
"2330",2016-05-18,21003872,5816792,20636888,20753620
"2331",2016-05-19,21216442,5884589,20791462,21002288
"2332",2016-05-20,21403364,5989520.5,21036180,21358666
"2333",2016-05-21,21683794,6131359.5,21391596,21852814
"2334",2016-05-22,22076866,6434503,21965206,22587792
"2335",2016-05-23,23076930,6862119.5,22930164,23481146
"2336",2016-05-24,24367612,7104959,23742016,24168326
"2337",2016-05-25,25099284,7245674.5,24345736,24795026
"2338",2016-05-26,25521008,7391634,24929060,25472668
