,Date,TESSEVATN,AURSJOEN,RAUDDALSVATN,BREIDALSVATN
14670,01/03/1997,39.099972,13.335022,13.681946,12.394068
14671,02/03/1997,38.599476,13.019714,12.646063,11.84209
14672,03/03/1997,37.499634,12.75,11.536108,11.290112
14673,04/03/1997,36.600033,12.434692,10.5,10.738134
14674,05/03/1997,35.799911,12.07489,9.353009,10.140112
14675,06/03/1997,34.899696,11.670044,8.28009,9.496045
14676,07/03/1997,33.900002,11.309692,7.206946,8.898023
14677,08/03/1997,33.19997,10.904846,NA,NA
14678,09/03/1997,32.399849,10.545044,5.33006,7.740979
14679,10/03/1997,31.30006,10.289795,4.384992,7.138916
14680,11/03/1997,30.499939,9.989868,3.509991,6.579895
14681,12/03/1997,29.604059,9.659912,2.672992,5.935053
14682,13/03/1997,28.715031,9.390015,1.847992,5.419074
14683,14/03/1997,27.925453,9.060059,0.858032,4.81701
14684,15/03/1997,27.036423,8.789795,NA,NA
14685,16/03/1997,26.147394,8.489868,0.956927,3.639893
14686,17/03/1997,25.16012,8.189941,0.891064,3.080078
14687,18/03/1997,24.36994,7.920044,0.858032,2.439941
14688,19/03/1997,23.580362,7.590088,0.825,2.399902
14689,20/03/1997,22.79018,7.259766,0.791968,2.360107
14690,21/03/1997,21.903654,6.89978,0.791968,2.159912
14691,22/03/1997,21.134066,6.539795,NA,NA
14692,23/03/1997,20.36389,6.209839,0.758936,1.719971
14693,24/03/1997,19.497368,5.879883,0.725903,1.47998
14694,25/03/1997,18.727779,5.519897,0.693072,1.199951
14695,26/03/1997,17.957603,5.129883,0.693072,1.360107
14696,27/03/1997,17.187428,4.859985,0.725903,1.439941
14697,28/03/1997,16.321493,4.530029,0.791968,1.439941
14698,29/03/1997,15.454971,4.275085,NA,NA
14699,30/03/1997,14.684794,4.024841,0.758936,1.399902
14700,31/03/1997,13.800122,3.824951,0.891064,1.679932
14701,01/04/1997,13.800122,3.625061,1.056024,2.040039
14702,02/04/1997,13.700025,3.374817,1.187952,2.320068
14703,03/04/1997,13.399732,3.124878,1.220984,2.600098
14704,04/04/1997,12.999951,3.149902,0.758936,2.23999
14705,05/04/1997,12.700269,2.975037,0.264056,2
14706,06/04/1997,12.19978,2.799866,-0.362952,1.679932
14707,07/04/1997,11.599805,2.650024,-0.495081,1.280029
14708,08/04/1997,11.300122,2.449829,-0.429016,0.639893
14709,09/04/1997,10.899732,2.249939,-0.231024,-0.23999
14710,10/04/1997,10.399854,2,-0.16496,-0.320068
14711,11/04/1997,10.000073,1.919924,-0.099097,1.52002
14712,12/04/1997,9.799878,1.699959,-0.033032,1.76001
14713,13/04/1997,9.400098,1.540051,0.033032,1.959961
14714,14/04/1997,9.119824,1.419938,0.033032,2.159912
14715,15/04/1997,8.85011,1.300068,0.066064,2.360107
14716,16/04/1997,8.40022,1.139916,0.099097,2.080078
14717,17/04/1997,8.039868,0.980008,0.131927,1.879883
14718,18/04/1997,7.770154,0.839875,0.16496,1.679932
14719,19/04/1997,7.49989,0.740024,NA,NA
14720,20/04/1997,7.320264,0.639929,0.197992,1.23999
14721,21/04/1997,6.779737,0.599891,0.197992,0.919922
14722,22/04/1997,6.690198,0.500041,0.197992,1.320068
14723,23/04/1997,6.419934,0.320114,0.231024,1.320068
14724,24/04/1997,5.970044,0.119902,0.231024,1.23999
14725,25/04/1997,5.69978,-0.080098,0.197992,1.159912
14726,26/04/1997,5.339978,-0.140171,NA,NA
14727,27/04/1997,4.980176,-0.2,0.231024,1.159912
14728,28/04/1997,4.511719,-0.220024,0.264056,1
14729,29/04/1997,4.224024,-0.340171,0.231024,0.719971
14730,30/04/1997,3.935742,-0.440049,0.197992,0.439941
14731,01/05/1997,3.648047,-0.440049,0.197992,0.679932
14732,02/05/1997,3.840235,-0.460073,0.395984,0.919922
14733,03/05/1997,4.224024,-0.460073,NA,NA
14734,04/05/1997,4.224024,-0.460073,0.758936,1.399902
14735,05/05/1997,4.12793,-0.400244,0.825,1.639893
14736,06/05/1997,4.12793,-0.38022,0.924097,1.879883
14737,07/05/1997,3.840235,-0.360195,0.98996,2.120117
14738,08/05/1997,3.840235,-0.320147,1.122089,2.23999
14739,09/05/1997,3.648047,-0.300122,1.154919,2.52002
14740,10/05/1997,3.455859,-0.280098,NA,NA
14741,11/05/1997,3.648047,-0.260073,1.320081,2.679932
14742,12/05/1997,3.551953,-0.240049,1.452008,2.879883
14743,13/05/1997,4.031836,-0.220024,1.683032,2.959961
14744,14/05/1997,4.511719,-0.240049,1.947089,2.959961
14745,15/05/1997,4.890088,-0.320147,2.277008,NA
14746,16/05/1997,5.159802,-0.38022,2.541065,2.639893
14747,17/05/1997,5.520154,-0.320147,2.837952,2.600098
14748,18/05/1997,5.970044,-0.260073,3.13504,2.600098
14749,19/05/1997,6.419934,-0.2,3.474957,2.679932
14750,20/05/1997,6.779737,-0.179976,3.790051,2.719971
14751,21/05/1997,7.140088,-0.240049,4.104932,1.879883
14752,22/05/1997,7.409802,-0.300122,4.384992,1.159912
14753,23/05/1997,7.589978,-0.300122,4.700086,0.439941
14754,24/05/1997,7.770154,-0.240049,NA,NA
14755,25/05/1997,7.770154,-0.179976,5.295026,2.719971
14756,26/05/1997,7.860242,-0.100122,5.64494,3.080078
14757,27/05/1997,7.94978,-0.140171,5.960034,2.959961
14758,28/05/1997,8.039868,-0.400244,6.344983,3.040039
14759,29/05/1997,8.310132,-0.240049,6.729932,3.120117
14760,30/05/1997,8.489758,-0.2,7.1331,3.23999
14761,31/05/1997,8.85011,-0.140171,7.650928,3.399902
14762,01/06/1997,9.500196,0.040049,8.428009,3.800049
14763,02/06/1997,11.099927,0.359908,9.353009,4.387115
14764,03/06/1997,13.300244,0.580117,10.425928,5.246905
14765,04/06/1997,15.358625,0.959989,11.462036,6.709021
14766,05/06/1997,17.380117,1.339862,12.497919,7.740979
14767,06/06/1997,19.016228,1.760016,13.793055,8.668078
14768,07/06/1997,21.134066,2.650024,NA,NA
14769,08/06/1997,24.073999,3.600037,18.239161,11.979943
14770,09/06/1997,28.912725,5.759766,22.074369,15.908069
14771,10/06/1997,32.999786,8.129883,25.274012,20.699976
14772,11/06/1997,36.199665,9.92981,28.172033,25.090845
14773,12/06/1997,38.599476,11.894714,30.103956,28.29204
14774,13/06/1997,41.399811,13.470154,32.266102,31.428028
14775,14/06/1997,44.800133,15.653401,NA,NA
14776,15/06/1997,47.722454,18.08016,38.249855,39.400002
14777,16/06/1997,52.380249,19.899658,41.300087,43.530071
14778,17/06/1997,54.312305,20.786621,42.999916,45.84016
14779,18/06/1997,55.039745,21.206461,44.150124,47.51997
14780,19/06/1997,55.560253,21.533447,45.149879,49.080029
14781,20/06/1997,56.287697,22.050049,46.14994,50.580029
14782,21/06/1997,57.223976,23.049805,47.39994,52.336895
14783,22/06/1997,58.784229,24.199707,49.210133,54.838104
14784,23/06/1997,61.6959,25.999634,51.586147,57.586182
14785,24/06/1997,64.0877,27.419678,53.854053,60.190075
14786,25/06/1997,65.778053,28.680176,55.528042,61.740074
14787,26/06/1997,67.156105,29.519531,56.932095,62.85603
14788,27/06/1997,68.428055,30.479736,58.282093,63.855858
14789,28/06/1997,69.487793,32.099854,NA,NA
14790,29/06/1997,71.184158,33.719971,61.576015,66.928123
14791,30/06/1997,74.045715,35.819824,64.307961,69.232033
14792,01/07/1997,77.483788,38.144714,67.276123,71.471878
14793,02/07/1997,82.775688,41.979492,71.756058,72.623825
14794,03/07/1997,87.79792,44.644714,76.59597,73.071877
14795,04/07/1997,91.127785,45.424683,80.30806,72.43203
14796,05/07/1997,93.791679,46.660095,86.281876,71.599998
14797,06/07/1997,95.900703,47.244873,NA,NA
14798,07/07/1997,97.691086,47.699524,88.775833,71.280075
14799,08/07/1997,99.724998,48.154968,91.791382,71.407814
14800,09/07/1997,101.194054,48.479492,94.332649,71.087891
14801,10/07/1997,102.098251,48.739746,96.32888,70.767967
14802,11/07/1997,103.001755,49.140137,98.627914,71.664062
14803,12/07/1997,103.905945,49.349487,NA,NA
14804,13/07/1997,104.810135,49.559692,103.134842,71.919922
14805,14/07/1997,105.826752,49.910034,105.802124,72.43203
14806,15/07/1997,106.730942,50.120239,108.341888,72.367966
14807,16/07/1997,107.635132,50.189453,111.135902,72.239845
14808,17/07/1997,108.663742,50.189453,113.803185,72.17617
14809,18/07/1997,109.591942,50.189453,116.197662,72.112106
14810,19/07/1997,110.40403,50.32959,NA,NA
14811,20/07/1997,110.983887,50.32959,121.052032,71.855858
14812,21/07/1997,111.912086,50.32959,123.445938,71.855858
14813,22/07/1997,112.608055,50.32959,125.972969,71.919922
14814,23/07/1997,113.767776,50.890137,128.167587,71.792191
14815,24/07/1997,114.695969,50.960205,130.486343,71.728127
14816,25/07/1997,115.391945,50.960205,132.884094,71.728127
14817,26/07/1997,116.320145,51.030273,135.487137,71.728127
14818,27/07/1997,117.248344,50.960205,137.815903,71.792191
14819,28/07/1997,118.175835,51.239624,140.350357,71.792191
14820,29/07/1997,119.336258,51.239624,142.554916,71.599998
14821,30/07/1997,120.026886,51.169556,144.188202,71.471878
14822,31/07/1997,120.479958,51.030273,146.104904,71.280075
14823,01/08/1997,120.820282,50.890137,147.950974,71.280075
14824,02/08/1997,121.273354,51.030273,NA,NA
14825,03/08/1997,122.292938,51.169556,151.855896,70.896095
14826,04/08/1997,122.746696,51.309692,152.495087,70.639847
14827,05/08/1997,122.860138,51.309692,153.063202,70.767967
14828,06/08/1997,123.199768,51.379761,153.985809,70.896095
14829,07/08/1997,123.426651,51.449829,154.625,70.767967
14830,08/08/1997,123.879723,51.519897,157.507874,70.703903
14831,09/08/1997,124.446236,51.589966,160.461487,NA
14832,10/08/1997,125.013443,51.589966,163.415543,71.023827
14833,11/08/1997,125.353073,51.589966,165.261719,71.151955
14834,12/08/1997,125.693398,51.660034,166.369141,70.767967
14835,13/08/1997,126.599541,51.660034,167.624863,70.767967
14836,14/08/1997,127.506378,51.730103,168.954056,70.767967
14837,15/08/1997,127.95945,51.730103,168.954056,70.767967
14838,16/08/1997,128.413208,51.800171,170.800232,70.639847
14839,17/08/1997,128.640091,51.800171,170.504547,70.639847
14840,18/08/1997,129.09317,51.870239,170.357162,70.255859
14841,19/08/1997,129.320053,51.870239,170.431091,70.192184
14842,20/08/1997,129.659683,51.870239,168.806213,70.064064
14843,21/08/1997,129.320053,51.870239,168.437073,69.935936
14844,22/08/1997,129.4328,51.870239,169.027969,69.935936
14845,23/08/1997,129.09317,51.870239,169.988022,NA
14846,24/08/1997,129.09317,51.870239,169.840179,70.896095
14847,25/08/1997,129.546234,51.939453,169.544952,70.896095
14848,26/08/1997,129.546234,52.009521,169.544952,70.960159
14849,27/08/1997,129.4328,52.07959,169.618423,70.960159
14850,28/08/1997,129.206604,52.219727,169.471039,70.896095
14851,29/08/1997,129.320053,52.219727,170.283249,71.023827
14852,30/08/1997,129.320053,52.289795,172.129425,71.280075
14853,31/08/1997,129.206604,52.359863,171.907654,71.535934
14854,01/09/1997,129.206604,52.5,171.02153,71.280075
14855,02/09/1997,129.4328,52.5,170.431091,71.151955
14856,03/09/1997,129.4328,52.640137,170.283249,71.087891
14857,04/09/1997,129.659683,52.780273,170.061493,70.960159
14858,05/09/1997,128.526657,52.849487,170.061493,70.896095
14859,06/09/1997,128.640091,52.919556,169.471039,NA
14860,07/09/1997,128.752838,52.989624,169.10144,70.832031
14861,08/09/1997,128.866287,53.129761,169.027969,70.832031
14862,09/09/1997,128.752838,53.269897,169.323196,71.280075
14863,10/09/1997,128.526657,53.410034,169.027969,71.471878
14864,11/09/1997,128.413208,53.620239,167.92009,71.344139
14865,12/09/1997,128.072891,53.899658,165.852615,71.471878
14866,13/09/1997,127.95945,54.179932,166.516983,71.535934
14867,14/09/1997,127.846695,54.530273,166.516983,71.471878
14868,15/09/1997,127.733253,54.669556,167.846176,71.535934
14869,16/09/1997,127.392937,54.599487,168.141846,71.344139
14870,17/09/1997,127.506378,54.669556,168.584915,71.664062
14871,18/09/1997,127.392937,54.809692,168.880142,71.664062
14872,19/09/1997,127.166748,54.669556,168.7323,71.407814
14873,20/09/1997,127.053307,54.460205,168.7323,71.216019
14874,21/09/1997,126.939865,54.320068,168.954056,71.216019
14875,22/09/1997,126.599541,54.25,168.806213,71.344139
14876,23/09/1997,126.373352,54.530273,168.584915,71.407814
14877,24/09/1997,126.033028,54.599487,168.806213,71.599998
14878,25/09/1997,125.919586,54.599487,169.10144,71.728127
14879,26/09/1997,125.806839,54.460205,169.249283,71.535934
14880,27/09/1997,125.693398,54.599487,NA,NA
14881,28/09/1997,125.693398,54.809692,168.880142,71.087891
14882,29/09/1997,125.579956,55.019897,168.658386,70.960159
14883,30/09/1997,125.693398,54.949829,168.584915,70.896095
14884,01/10/1997,125.579956,54.879761,168.510986,70.896095
14885,02/10/1997,125.693398,54.879761,168.658386,70.319923
14886,03/10/1997,125.693398,54.739624,168.437073,69.807816
14887,04/10/1997,125.579956,54.669556,168.363159,69.296097
14888,05/10/1997,125.806839,54.669556,168.28923,68.912109
14889,06/10/1997,125.806839,54.879761,168.363159,68.400002
14890,07/10/1997,125.919586,54.669556,168.363159,67.95195
14891,08/10/1997,126.373352,54.599487,168.510986,68.464066
14892,09/10/1997,126.826424,55.019897,168.806213,69.360153
14893,10/10/1997,127.053307,55.300171,NA,69.807816
14894,11/10/1997,127.166748,55.160034,NA,NA
14895,12/10/1997,127.166748,55.160034,168.510986,70.319923
14896,13/10/1997,127.053307,55.300171,168.437073,70.383987
14897,14/10/1997,126.939865,55.230103,168.215317,70.576172
14898,15/10/1997,126.826424,55.230103,168.437073,70.639847
14899,16/10/1997,126.826424,55.160034,167.92009,70.639847
14900,17/10/1997,126.712982,55.160034,167.92009,70.639847
14901,18/10/1997,126.599541,55.230103,NA,70.767967
14902,19/10/1997,126.599541,55.300171,168.067932,71.216019
14903,20/10/1997,126.599541,55.370239,168.28923,71.280075
14904,21/10/1997,126.599541,55.300171,167.846176,71.087891
14905,22/10/1997,126.712982,55.370239,167.994003,71.023827
14906,23/10/1997,126.486794,55.370239,167.846176,70.960159
14907,24/10/1997,126.259911,55.300171,167.92009,70.896095
14908,25/10/1997,125.919586,55.230103,167.772247,70.896095
14909,26/10/1997,125.693398,55.300171,167.772247,70.832031
14910,27/10/1997,125.239632,55.300171,167.772247,70.767967
14911,28/10/1997,124.673119,55.160034,167.698792,70.703903
14912,29/10/1997,124.106606,55.160034,167.329193,70.448044
14913,30/10/1997,123.653534,55.160034,167.10788,70.192184
14914,31/10/1997,123.086334,55.230103,166.886124,70.064064
14915,01/11/1997,122.519821,55.300171,NA,NA
14916,02/11/1997,122.066742,55.300171,166.369141,70.383987
14917,03/11/1997,121.726425,55.300171,166.147842,70.448044
14918,04/11/1997,121.273354,55.160034,165.852615,70.319923
14919,05/11/1997,120.706841,54.949829,165.778687,70
14920,06/11/1997,120.253075,54.809692,165.556931,69.680077
14921,07/11/1997,119.800003,54.599487,164.818649,69.103905
14922,08/11/1997,119.336258,54.530273,164.670807,68.976173
14923,09/11/1997,118.871803,54.530273,164.52298,68.912109
14924,10/11/1997,118.408058,54.530273,164.37558,68.783981
14925,11/11/1997,118.059723,54.390137,164.301666,68.719925
14926,12/11/1997,117.71209,54.179932,164.153824,68.592186
14927,13/11/1997,117.132225,54.039795,163.932526,68.464066
14928,14/11/1997,116.667778,53.82959,163.858597,68.335938
14929,15/11/1997,116.204025,53.689453,NA,NA
14930,16/11/1997,115.624168,53.550171,162.824631,67.632034
14931,17/11/1997,114.9282,53.480103,162.45549,67.248047
14932,18/11/1997,114.463745,53.339966,161.938507,66.800003
14933,19/11/1997,114,53.129761,161.052383,66.416016
14934,20/11/1997,113.420143,52.710205,160.018417,66.032028
14935,21/11/1997,112.840286,52.359863,158.837067,65.583984
14936,22/11/1997,112.375832,52.009521,NA,NA
14937,23/11/1997,111.795967,51.660034,156.328918,64.751953
14938,24/11/1997,111.21611,51.379761,155.193115,64.303902
14939,25/11/1997,110.636253,51.030273,153.63089,63.919922
14940,26/11/1997,110.171799,50.609863,152.2108,63.475876
14941,27/11/1997,109.591942,50.259521,150.720078,63.165955
14942,28/11/1997,108.895966,49.839966,149.228928,62.608166
14943,29/11/1997,108.199997,49.489624,147.66713,62.174122
14944,30/11/1997,107.635132,49.070068,145.963211,61.740074
14945,01/12/1997,107.070274,48.739746,144.32991,61.368092
14946,02/12/1997,106.617828,48.350159,142.768112,60.809925
14947,03/12/1997,105.939857,48.024841,141.172333,60.31382
14948,04/12/1997,105.261887,47.635254,139.459824,59.756031
14949,05/12/1997,104.470802,47.244873,137.74733,59.197865
14950,06/12/1997,103.905945,46.919556,136.514374,58.763821
14951,07/12/1997,103.114861,46.529968,135.21286,58.206032
14952,08/12/1997,102.43689,46.204651,133.637497,57.709927
14953,09/12/1997,101.758919,45.815063,132.130707,57.095078
14954,10/12/1997,101.080948,45.489746,130.34964,56.606972
14955,11/12/1997,100.289864,45.100159,129.59581,55.936062
14956,12/12/1997,99.838112,44.709778,127.901321,55.325836
14957,13/12/1997,99.160141,44.32019,NA,NA
14958,14/12/1997,98.48217,43.92981,124.443596,54.045074
14959,15/12/1997,97.577972,43.540222,122.913818,53.434853
14960,16/12/1997,96.788895,43.279968,121.185158,52.825001
14961,17/12/1997,96.122917,42.824524,119.588821,52.215149
14962,18/12/1997,95.34584,42.369873,117.593903,51.483177
14963,19/12/1997,94.902084,41.979492,116.064529,50.879955
14964,20/12/1997,93.902786,41.589905,114.374466,50.220043
14965,21/12/1997,93.236809,41.199524,112.914093,49.619823
14966,22/12/1997,92.459732,40.809937,111.199463,48.899853
14967,23/12/1997,92.015976,40.484619,109.675529,48.239941
14968,24/12/1997,91.350006,40.160095,107.834167,47.640087
14969,25/12/1997,90.461815,39.834778,106.309845,46.860058
14970,26/12/1997,89.906952,39.44519,104.595612,46.259838
14971,27/12/1997,89.129868,39.119873,103.134842,45.539867
14972,28/12/1997,88.352783,38.794556,101.592354,44.886955
14973,29/12/1997,87.79792,38.470032,99.596115,44.238045
14974,30/12/1997,86.909729,38.014587,98.083618,43.58913
14975,31/12/1997,86.243759,37.625,96.571121,42.822102
14976,01/01/1998,85.475685,37.299683,94.816383,42.172829
14977,02/01/1998,84.720268,36.845032,93.183136,41.523914
14978,03/01/1998,84.39595,36.519714,91.610077,40.875
14979,04/01/1998,83.424316,36,89.877846,40.226089
14980,05/01/1998,82.668243,35.699707,88.312088,39.577175
14981,06/01/1998,82.127708,35.280029,86.68792,38.868843
14982,07/01/1998,81.264183,34.859619,85.122162,38.160873
14983,08/01/1998,80.50811,34.5,83.439934,37.571014
14984,09/01/1998,79.752029,34.07959,81.758057,36.9221
14985,10/01/1998,78.995949,33.719971,NA,NA
14986,11/01/1998,78.131767,33.299561,78.683891,35.623913
14987,12/01/1998,77.375687,32.939941,77.060074,35.034058
14988,13/01/1998,76.727707,32.57959,76.131874,34.44384
14989,14/01/1998,75.97229,32.159912,73.884087,33.73587
14990,15/01/1998,75.324318,31.740234,72.315918,32.99585
14991,16/01/1998,74.681686,31.319824,70.52388,32.492043
14992,17/01/1998,73.834152,30.960205,67.556053,31.876123
14993,18/01/1998,72.243896,30.599854,65.764015,31.259863
14994,19/01/1998,73.092079,30.180176,64.140137,30.587891
14995,20/01/1998,71.501816,29.759766,62.348099,29.915918
14996,21/01/1998,70.654282,29.340088,60.280067,29.243944
14997,22/01/1998,69.912209,28.799561,58.713856,28.515917
14998,23/01/1998,69.064026,28.379883,56.986145,27.846947
14999,24/01/1998,68.321953,27.960205,55.204056,27.157923
15000,25/01/1998,67.579872,27.539795,53.421963,26.521948
15001,26/01/1998,66.20182,27.240234,51.532093,25.832922
15002,27/01/1998,65.45974,26.849854,49.75,25.196949
15003,28/01/1998,64.718315,26.500122,48.200111,24.560974
15004,29/01/1998,63.880127,26.099731,47.500038,23.871948
15005,30/01/1998,63.047951,25.699951,45.600014,23.289026
15006,31/01/1998,62.215775,25.399658,43.550148,22.549952
15007,01/02/1998,61.487698,25.049927,42.600136,22.000025
15008,02/02/1998,60.552052,24.749634,41.600075,21.450098
15009,03/02/1998,59.719875,24.349854,40.650063,20.850122
15010,04/02/1998,58.991798,23.950073,39.750099,20.250147
15011,05/02/1998,58.160255,23.599731,38.699989,19.600122
15012,06/02/1998,57.223976,23.25,37.850075,19.049891
15013,07/02/1998,56.599998,22.899658,36.900063,18.399866
15014,08/02/1998,55.767822,22.499878,35.95005,17.799891
15015,09/02/1998,54.728077,22.150146,34.979946,17.223919
15016,10/02/1998,54,21.766438,34.290115,16.801081
15017,11/02/1998,53.291164,21.440022,33.461868,16.330908
15018,12/02/1998,52.48098,21.066324,32.588135,15.861023
15019,13/02/1998,51.570061,20.693195,31.759888,15.391138
15020,14/02/1998,50.962578,20.320068,30.931923,14.968012
15021,15/02/1998,49.949692,19.993082,30.150002,14.498126
15022,16/02/1998,48.937424,19.619953,29.229944,14.027954
15023,17/02/1998,48.633373,19.246826,28.355932,13.558068
15024,18/02/1998,47.722454,18.826416,27.481922,13.087896
15025,19/02/1998,47.317673,18.5,26.838135,12.716101
15026,20/02/1998,46.507484,18.08016,25.918079,12.440112
15027,21/02/1998,45.799904,17.753174,25.227966,12.301977
15028,22/02/1998,45.199917,17.426758,24.538134,12.255932
15029,23/02/1998,44.299637,17.099771,23.66563,12.209888
15030,24/02/1998,43.799751,16.773355,22.931259,12.164124
15031,25/02/1998,43.099667,16.399658,22.15605,11.611865
15032,26/02/1998,42.399582,16.026529,21.38084,11.335876
15033,27/02/1998,41.700108,15.746826,20.687309,11.198023
15034,28/02/1998,41.199612,15.419841,19.9121,10.783899
15035,01/03/1998,40.699726,15.140137,19.177481,10.461865
15036,02/03/1998,40.199841,14.77478,18.361679,10.001978
15037,03/03/1998,39.399658,14.32489,17.504789,9.542089
15038,04/03/1998,38.599476,13.920044,16.6479,9.035876
15039,05/03/1998,37.699818,13.514648,15.8321,8.529944
15040,06/03/1998,36.999786,13.109802,14.93437,8.042011
15041,07/03/1998,36.199665,12.659912,14.052081,7.569074
15042,08/03/1998,35.300064,12.345154,13.312037,7.095874
15043,09/03/1998,34.299755,11.984802,12.534954,6.752063
15044,10/03/1998,33.500244,11.579956,11.721064,6.364947
15045,11/03/1998,32.600029,11.130066,10.684955,5.978095
15046,12/03/1998,31.9,10.680176,9.871063,5.590979
15047,13/03/1998,31.099878,10.349854,8.946063,5.031958
15048,14/03/1998,30.000092,10.049927,7.984027,4.515979
15049,15/03/1998,29.406363,9.810059,7.059027,3.919922
15050,16/03/1998,28.419088,9.569824,6.274915,3.399902
15051,17/03/1998,27.727757,9.239868,5.399915,2.840088
15052,18/03/1998,27.036423,8.969971,5.014966,2.879883
15053,19/03/1998,25.950302,8.670044,4.559949,2.639893
15054,20/03/1998,25.16012,8.370117,3.3,2.399902
15055,21/03/1998,24.271694,8.069824,2.970081,2.159912
15056,22/03/1998,23.382666,7.769897,2.606927,1.879883
15057,23/03/1998,22.197697,7.469971,2.210943,1.600098
15058,24/03/1998,21.422516,7.170044,1.947089,1.360107
15059,25/03/1998,20.55658,6.810059,1.716064,1.199951
15060,26/03/1998,19.593714,6.480103,1.418976,1
15061,27/03/1998,18.823538,6.14978,1.220984,0.959961
15062,28/03/1998,17.957603,5.789795,0.98996,NA
15063,29/03/1998,17.091082,5.519897,0.791968,0.639893
15064,30/03/1998,16.225147,5.280029,0.560944,0
15065,31/03/1998,15.454971,4.980103,0.627008,0.959961
15066,01/04/1998,14.589037,4.64978,0.693072,0.959961
15067,02/04/1998,13.700025,4.349854,0.627008,1.120117
15068,03/04/1998,12.799756,4.07489,0.593976,1.159912
15069,04/04/1998,12.19978,3.799927,0.560944,1.199951
15070,05/04/1998,11.8,3.549988,0.527911,1.199951
15071,06/04/1998,11.40022,3.300049,0.495081,1.23999
15072,07/04/1998,10.899732,2.975037,0.462048,1.199951
15073,08/04/1998,10.499951,2.675049,0.429016,1.199951
15074,09/04/1998,10.000073,2.424805,0.395984,1.159912
15075,10/04/1998,9.600293,2.19989,0.362952,1.120117
15076,11/04/1998,9.209912,1.959962,0.297089,1.080078
15077,12/04/1998,8.940198,1.760016,0.329919,1.080078
15078,13/04/1998,8.489758,1.540051,0.362952,1
15079,14/04/1998,8.220044,1.320087,0.362952,0.959961
15080,15/04/1998,7.770154,1.040065,0.329919,0.879883
15081,16/04/1998,7.409802,0.879913,0.362952,0.840088
15082,17/04/1998,7.05,0.720005,0.329919,0.76001
15083,18/04/1998,6.690198,0.639929,0.329919,0.679932
15084,19/04/1998,6.239758,0.560098,0.329919,0.600098
15085,20/04/1998,5.789868,0.560098,0.297089,0.560059
15086,21/04/1998,5.339978,0.399946,0.297089,0.439941
15087,22/04/1998,4.890088,0.260057,0.329919,0.360107
15088,23/04/1998,4.511719,0.119902,0.329919,0.23999
15089,24/04/1998,4.12793,0.020024,0.429016,0.399902
15090,25/04/1998,3.935742,-0.080098,0.560944,0.52002
15091,26/04/1998,4.031836,-0.020024,0.791968,0.719971
15092,27/04/1998,4.12793,0,1.056024,1
15093,28/04/1998,4.224024,-0.100122,1.287048,1.320068
15094,29/04/1998,4.320117,-0.100122,1.48504,1.600098
15095,30/04/1998,4.416211,-0.120147,1.716064,1.879883
15096,01/05/1998,4.511719,-0.080098,2.012952,2.23999
15097,02/05/1998,4.890088,0.020024,2.31004,2.639893
15098,03/05/1998,5.159802,0.139927,2.606927,3.080078
15099,04/05/1998,5.430066,0.2,2.904016,3.399902
15100,05/05/1998,5.69978,0.220019,3.13504,3.639893
15101,06/05/1998,5.879956,0.260057,3.370068,3.919922
15102,07/05/1998,6.15022,0.2,3.649915,4.171906
15103,08/05/1998,6.239758,0.080098,4.000043,4.472937
15104,09/05/1998,6.419934,0.020024,4.245069,4.773969
15105,10/05/1998,6.690198,0.080098,4.630017,5.118042
15106,11/05/1998,7.230176,0.280076,5.434949,5.935053
15107,12/05/1998,7.860242,0.460003,6.030103,6.709021
15108,13/05/1998,8.220044,0.639929,6.625043,7.311084
15109,14/05/1998,8.669934,0.839875,7.1331,7.870105
15110,15/05/1998,9.500196,1.119897,7.799072,8.622034
15111,16/05/1998,10.800244,1.560071,8.612964,9.542089
15112,17/05/1998,12.000196,2.174866,9.796991,10.646045
15113,18/05/1998,14.099805,3.025085,10.906946,11.84209
15114,19/05/1998,16.032455,3.824951,12.053936,13.229034
15115,20/05/1998,17.861258,4.590088,13.237964,15.015058
15116,21/05/1998,18.631433,5.129883,13.978008,16.143011
15117,22/05/1998,19.016228,5.489868,14.48563,16.848125
15118,23/05/1998,19.20892,5.759766,14.89353,NA
15119,24/05/1998,19.401609,6.030029,15.260839,16.095966
15120,25/05/1998,19.305264,6.269897,15.587309,15.484942
15121,26/05/1998,19.305264,6.509766,15.87269,14.873919
15122,27/05/1998,19.305264,6.719971,16.158319,14.309942
15123,28/05/1998,19.305264,6.959839,16.443951,13.793012
15124,29/05/1998,19.305264,7.319824,16.81126,13.511023
15125,30/05/1998,19.88275,7.859985,17.382519,14.216138
15126,31/05/1998,20.941376,8.549927,18.279999,15.437897
15127,01/06/1998,22.493637,9.359985,19.50395,16.894886
15128,02/06/1998,23.975151,9.989868,20.40168,18.149927
15129,03/06/1998,24.666483,10.5,21.136049,19.099939
15130,04/06/1998,25.258968,11.309692,21.82958,20.150049
15131,05/06/1998,25.653757,14.414978,22.482519,21.299952
15132,06/06/1998,26.049149,15.046712,23.012691,22.249964
15133,07/06/1998,26.345091,15.653401,23.50252,23.049829
15134,08/06/1998,27.332968,16.679932,24.277481,24.599817
15135,09/06/1998,29.801754,18.31315,26.101978,27.199915
15136,10/06/1998,32.999786,19.76009,27.942089,30.018841
15137,11/06/1998,35.799911,21.206461,30.011866,32.79203
15138,12/06/1998,38.799675,22.849609,31.714125,35.328987
