"","Date","TESSEVATN","AURSJOEN","RAUDDALSVATN","BREIDALSVATN"
"1852",2015-01-26,93716512,11783489,89689504,26590756
"1853",2015-01-27,93539488,11758021,89294792,26271220
"1854",2015-01-28,93363152,11732047,88899784,25951472
"1855",2015-01-29,93187856,11705651,88503872,25630302
"1856",2015-01-30,93014872,11679364,88107408,25307936
"1857",2015-01-31,92843672,11652902,87710248,24984542
"1858",2015-02-01,92674088,11626390,87312704,24660620
"1859",2015-02-02,92505088,11599471,86914600,24336098
"1860",2015-02-03,92338192,11572460,86516008,24010760
"1861",2015-02-04,92173840,11545346,86116264,23684308
"1862",2015-02-05,92011208,11517917,85716048,23356880
"1863",2015-02-06,91845432,11488635,85314392,23027536
"1864",2015-02-07,91675488,11456500,84908920,22694412
"1865",2015-02-08,91508800,11425967,84505600,22363010
"1866",2015-02-09,91339904,11393563,84100144,22029576
"1867",2015-02-10,91545208,11358825,83743704,21741198
"1868",2015-02-11,91652008,11322779,83373880,21459228
"1869",2015-02-12,91490584,11289941,82969128,21128498
"1870",2015-02-13,91327680,11258841,82563896,20800068
"1871",2015-02-14,91166944,11228494,82158304,20485536
"1872",2015-02-15,91006904,11197496,81751104,20184208
"1873",2015-02-16,90845904,11164740,81339176,19892514
"1874",2015-02-17,90685192,11130263,80925912,19614410
"1875",2015-02-18,90525984,11095010,80513568,19351524
"1876",2015-02-19,90928256,11372470,80288576,19233814
"1877",2015-02-20,90956768,11372231,79956240,19009966
"1878",2015-02-21,90852672,11340225,79592240,18792890
"1879",2015-02-22,90721584,11308216,79219240,18584742
"1880",2015-02-23,90574208,11276341,78837488,18383732
"1881",2015-02-24,90419352,11243517,78447688,18188814
"1882",2015-02-25,90261912,11209748,78052056,18001530
"1883",2015-02-26,90102920,11175401,77651752,17821796
"1884",2015-02-27,89944576,11139279,77245456,17647130
"1885",2015-02-28,89784848,11101744,76834864,17478276
"1886",2015-03-01,89625776,11063465,76419880,17321142
"1887",2015-03-02,89474384,11027437,76006480,17167940
"1888",2015-03-03,89323096,10992266,75593856,17024202
"1889",2015-03-04,89174240,10957945,75180944,16887154
"1890",2015-03-05,89026064,10920502,74763600,16753649
"1891",2015-03-06,88878120,10883315,74345448,16625964
"1892",2015-03-07,88723208,10842048,73922200,16513049
"1893",2015-03-08,89213408,10937723,74673080,16819988
"1894",2015-03-09,89126080,10903802,74685232,16762962
"1895",2015-03-10,88987872,10861035,74532992,16689578
"1896",2015-03-11,88842200,10820805,74290296,16613180
"1897",2015-03-12,88691760,10778658,73987880,16526456
"1898",2015-03-13,88542728,10738309,73653960,16439801
"1899",2015-03-14,88395384,10697633,73298920,16352537
"1900",2015-03-15,88246768,10654361,72926440,16262715
"1901",2015-03-16,88092680,10606132,72536680,16168226
"1902",2015-03-17,87943976,10561923,72143120,16079357
"1903",2015-03-18,87796752,10518660,71743952,15993068
"1904",2015-03-19,87650672,10474532,71338688,15908339
"1905",2015-03-20,87508720,10431714,70937208,15828370
"1906",2015-03-21,87368720,10390595,70529384,15751599
"1907",2015-03-22,87218936,10342684,70112240,15670865
"1908",2015-03-23,87071032,10296425,69695512,15594698
"1909",2015-03-24,86926632,10249757,69276496,15520587
"1910",2015-03-25,86783200,10204191,68856368,15449105
"1911",2015-03-26,86645880,10159299,68435048,15379623
"1912",2015-03-27,86514760,10115122,68013448,15313843
"1913",2015-03-28,86381792,10070909,67590496,15249073
"1914",2015-03-29,86242632,10022072,67162176,15183259
"1915",2015-03-30,86109120,9975049,66734708,15121480
"1916",2015-03-31,85980992,9929864,66308312,15063189
"1917",2015-04-01,85844792,9881685,65879652,15005412
"1918",2015-04-02,85711520,9834229,65451564,14951477
"1919",2015-04-03,85579848,9785038,65019992,14897239
"1920",2015-04-04,85449360,9736165,64588932,14845419
"1921",2015-04-05,85316792,9684348,64153696,14791784
"1922",2015-04-06,85189280,9636631,63723624,14745098
"1923",2015-04-07,85324904,9599507,63363144,14785425
"1924",2015-04-08,85449992,9547327,62957968,14796049
"1925",2015-04-09,85317120,9489963,62520360,14745822
"1926",2015-04-10,85569536,9471199,62167760,14793842
"1927",2015-04-11,85691920,9448461,61814644,14852528
"1928",2015-04-12,85690440,9409974,61455768,14904327
"1929",2015-04-13,85558200,9357161,61030912,14870115
"1930",2015-04-14,85418096,9303932,60603512,14833282
"1931",2015-04-15,85280440,9251531,60175040,14795214
"1932",2015-04-16,85137968,9196563,59740724,14752579
"1933",2015-04-17,84991016,9138698,59303736,14709712
"1934",2015-04-18,84848896,9082941,58865996,14666525
"1935",2015-04-19,84764040,9024314,58423636,14621232
"1936",2015-04-20,85229456,9191777,58196980,14774111
"1937",2015-04-21,85935064,9456968,58239956,15095742
"1938",2015-04-22,86481056,9515925,58129992,15285492
"1939",2015-04-23,86786904,9476699,57942968,15454583
"1940",2015-04-24,86729528,9434689,57608348,15474716
"1941",2015-04-25,86609872,9388689,57240356,15468926
"1942",2015-04-26,86481288,9343909,56853640,15448556
"1943",2015-04-27,86332568,9295057,56448800,15413253
"1944",2015-04-28,86176904,9242503,56030828,15367104
"1945",2015-04-29,86018144,9188466,55603344,15313226
"1946",2015-04-30,85869184,9139827,55175452,15260426
"1947",2015-05-01,85724040,9091440,54742400,15204458
"1948",2015-05-02,85577424,9041507,54305520,15147376
"1949",2015-05-03,85429264,8990626,53865024,15088390
"1950",2015-05-04,85273600,8934262,53416652,15023142
"1951",2015-05-05,85163072,8884603,53031592,15065332
"1952",2015-05-06,85633864,8995564,52866856,15279502
"1953",2015-05-07,86103360,9181513,52774000,15595453
"1954",2015-05-08,86237696,9187005,52540108,15744897
"1955",2015-05-09,86148744,9137418,52164912,15736988
"1956",2015-05-10,86114160,9082201,51765744,15706085
"1957",2015-05-11,86063032,9027620,51381488,15713792
"1958",2015-05-12,86114344,9093474,51173904,15878950
"1959",2015-05-13,86117808,9090687,50967856,15982614
"1960",2015-05-14,86054736,9041690,50636044,15996485
"1961",2015-05-15,85897576,8989929,50241616,15949106
"1962",2015-05-16,85797144,8933758,49880068,15956068
"1963",2015-05-17,85700752,8889433,49483232,15914544
"1964",2015-05-18,85598048,8838782,49074092,15849802
"1965",2015-05-19,85471136,8801597,48761104,15898636
"1966",2015-05-20,85344712,8750282,48447572,15943433
"1967",2015-05-21,85211288,8699359,48138408,15933950
"1968",2015-05-22,85154536,8762942,47951592,16069690
"1969",2015-05-23,85104208,8718931,47658008,16076895
"1970",2015-05-24,84967520,8664352,47295872,16010004
"1971",2015-05-25,84879552,8639575,47030212,16045223
"1972",2015-05-26,84884856,8610287,46762936,16058635
"1973",2015-05-27,84771072,8584417,46501708,16075678
"1974",2015-05-28,84643304,8562735,46266464,16125666
"1975",2015-05-29,84607888,8604784,46088280,16221856
"1976",2015-05-30,84489880,8591940,45855852,16266892
"1977",2015-05-31,84655064,8662282,45684820,16355671
"1978",2015-06-01,84693600,8698857,45509072,16433249
"1979",2015-06-02,84606736,8651429,45298620,16456615
"1980",2015-06-03,84597832,8612013,45086988,16531946
"1981",2015-06-04,84487656,8579260,44894144,16628520
"1982",2015-06-05,84375368,8581068,44708652,16679997
"1983",2015-06-06,84625248,8874120,44870888,16954220
"1984",2015-06-07,85184632,9140031,45056920,17306132
"1985",2015-06-08,85489520,9231306,45073704,17488128
"1986",2015-06-09,85546072,9233693,44975164,17558338
"1987",2015-06-10,85575344,9334717,44930408,17699030
"1988",2015-06-11,85706048,9486094,44994284,17982542
"1989",2015-06-12,85983528,9642501,45095312,18268394
"1990",2015-06-13,86335520,9777736,45247920,18591300
"1991",2015-06-14,86637824,9844033,45288700,18773382
"1992",2015-06-15,86768280,9834304,45161956,18788696
"1993",2015-06-16,86750880,9810492,45027248,18793322
"1994",2015-06-17,86711688,9832526,44989740,18912680
"1995",2015-06-18,86822416,9963957,45089472,19197490
"1996",2015-06-19,87376024,10193232,45369068,19674338
"1997",2015-06-20,88189312,10483858,45781816,20243800
"1998",2015-06-21,89882680,11019038,46893276,21155212
"1999",2015-06-22,93247744,11788170,49200764,22627996
"2000",2015-06-23,97203536,12606084,51921612,24494418
"2001",2015-06-24,101420616,13181831,53863040,26063718
"2002",2015-06-25,103999720,13441088,54751808,27089076
"2003",2015-06-26,104748240,13576877,55167328,27804448
"2004",2015-06-27,106248488,13978713,56153560,28806290
"2005",2015-06-28,110813272,14546727,58655828,30631832
"2006",2015-06-29,117102088,15101979,62333548,33326844
"2007",2015-06-30,121748544,15442874,64954352,35746148
"2008",2015-07-01,125702056,15689354,67319504,37945608
"2009",2015-07-02,1.3e+08,16001494,72309480,41121872
"2010",2015-07-03,1.3e+08,16051896,80746512,46065808
"2011",2015-07-04,1.3e+08,16028547,88404600,50939880
"2012",2015-07-05,1.3e+08,15961391,95378712,55110032
"2013",2015-07-06,1.3e+08,15890043,103991592,59607364
"2014",2015-07-07,1.3e+08,17043106,110600904,63440000
"2015",2015-07-08,1.3e+08,17448170,114288344,65415576
"2016",2015-07-09,1.3e+08,17460692,115855424,66122140
"2017",2015-07-10,1.3e+08,17401056,116415168,66126536
"2018",2015-07-11,129926968,17329488,116848200,65921528
"2019",2015-07-12,129994008,17245936,119599112,66461572
"2020",2015-07-13,1.3e+08,17167740,123368656,67540152
"2021",2015-07-14,1.3e+08,17135120,126371936,68349600
"2022",2015-07-15,1.3e+08,17096910,128904712,68855832
"2023",2015-07-16,1.3e+08,17357354,130377128,68985280
"2024",2015-07-17,129999840,17415418,130725224,68626808
"2025",2015-07-18,129944472,17361788,132180032,68401104
"2026",2015-07-19,1.3e+08,17465478,133634224,68273728
"2027",2015-07-20,129951616,17408258,134919712,67972192
"2028",2015-07-21,129885392,17353072,136395040,67644328
"2029",2015-07-22,1.3e+08,17373736,138127552,67334176
"2030",2015-07-23,129972880,17301642,139281472,66883864
"2031",2015-07-24,129736720,17222730,139565632,66325060
"2032",2015-07-25,129343312,17125920,139759200,65655972
"2033",2015-07-26,129027504,17044460,140593968,64981252
"2034",2015-07-27,128744312,16959412,141459296,64357704
"2035",2015-07-28,128334512,16860872,141947936,63724448
"2036",2015-07-29,127937800,16766252,143010624,63086244
"2037",2015-07-30,127827912,16676385,144377472,62468392
"2038",2015-07-31,127620864,16591092,144946000,61836420
"2039",2015-08-01,127266576,16504022,144675040,61162396
"2040",2015-08-02,126818360,16410199,144731488,60493136
"2041",2015-08-03,126365888,16333153,144610160,59835360
"2042",2015-08-04,125907768,16249112,145170944,59175640
"2043",2015-08-05,126659960,16249408,147072272,58572812
"2044",2015-08-06,128091600,16184993,149062496,57994044
"2045",2015-08-07,128367200,16101493,151527968,57511504
"2046",2015-08-08,128589880,16021425,153295856,57005128
"2047",2015-08-09,128473512,15942496,153894912,56477536
"2048",2015-08-10,128131824,15863664,154482480,55943192
"2049",2015-08-11,127764016,15785019,155707776,55426980
"2050",2015-08-12,127712760,15825319,156871200,54983552
"2051",2015-08-13,127594920,15768480,156880288,54502724
"2052",2015-08-14,127219864,15683147,157189648,54012476
"2053",2015-08-15,126867696,15596446,158402928,53523040
"2054",2015-08-16,126545976,15506446,159818384,53043052
"2055",2015-08-17,126207656,15436963,160833328,52600528
"2056",2015-08-18,125778184,15353425,161768720,52165748
"2057",2015-08-19,125317224,15269706,162587008,51742160
"2058",2015-08-20,124855408,15187728,163405536,51334992
"2059",2015-08-21,124384752,15111906,164130560,50952940
"2060",2015-08-22,123896768,15033758,164500080,50582368
"2061",2015-08-23,123416256,14965941,164724128,50237860
"2062",2015-08-24,122928056,14891326,164958384,49898748
"2063",2015-08-25,122474176,14819793,164991968,49572932
"2064",2015-08-26,122675224,14819657,164867968,49311420
"2065",2015-08-27,123530960,14772106,164511056,49034824
"2066",2015-08-28,124229184,14823555,165028464,48882296
"2067",2015-08-29,124292304,14795979,164507216,48673544
"2068",2015-08-30,124025856,14745944,163423072,48462096
"2069",2015-08-31,123639312,14695829,162316144,48249208
"2070",2015-09-01,123204088,14643078,161220624,48036148
"2071",2015-09-02,122775760,14591403,160173456,47824060
"2072",2015-09-03,123177576,14607679,159036000,47622908
"2073",2015-09-04,123167184,14581573,157849280,47419888
"2074",2015-09-05,122964072,14602634,156724464,47291876
"2075",2015-09-06,122613472,14568744,155494992,47136228
"2076",2015-09-07,122169848,14522394,154184128,46990688
"2077",2015-09-08,121718192,14480016,152936720,46891856
"2078",2015-09-09,121346168,14433794,151928416,46762148
"2079",2015-09-10,121035056,14378869,151415808,46613376
"2080",2015-09-11,120628904,14323548,151251536,46457704
"2081",2015-09-12,120178696,14271450,150985344,46297644
"2082",2015-09-13,119794368,14224021,150390160,46141232
"2083",2015-09-14,119477344,14181063,149690976,45991248
"2084",2015-09-15,119309976,14139670,149016416,45847112
"2085",2015-09-16,119794032,14207276,148453792,45738764
"2086",2015-09-17,120245624,14185692,147647408,45614068
"2087",2015-09-18,120770800,14209025,147011808,45566840
"2088",2015-09-19,121196384,14213244,146370992,45640804
"2089",2015-09-20,121000440,14187593,145524384,45764648
"2090",2015-09-21,120626144,14150838,144523456,45759292
"2091",2015-09-22,120209928,14110103,143564848,45760640
"2092",2015-09-23,119778064,14068804,142617344,45756604
"2093",2015-09-24,119353032,14030831,141786512,45721352
"2094",2015-09-25,119337408,14013332,141300192,45742608
"2095",2015-09-26,119304992,13986343,140615952,45698124
"2096",2015-09-27,119008376,13946568,139728000,45618416
"2097",2015-09-28,118618784,13910326,138767216,45520440
"2098",2015-09-29,118238232,13873595,137928336,45418760
"2099",2015-09-30,118075992,13828212,137252480,45297104
"2100",2015-10-01,117923960,13791212,136599136,45171628
"2101",2015-10-02,117632112,13750542,135889936,45034160
"2102",2015-10-03,117262536,13713315,135133280,44982304
"2103",2015-10-04,116863736,13675012,134299328,44873740
"2104",2015-10-05,116457408,13640690,133435496,44744676
"2105",2015-10-06,116047008,13603597,132616904,44631284
"2106",2015-10-07,115636192,13566771,131791984,44504428
"2107",2015-10-08,115223640,13530171,130949456,44358000
"2108",2015-10-09,114817896,13497276,130108344,44204276
"2109",2015-10-10,114423144,13468446,129279416,44051940
"2110",2015-10-11,114026560,13438061,128455104,43890696
"2111",2015-10-12,113634624,13408274,127646304,43722164
"2112",2015-10-13,113245136,13377765,126849896,43544996
"2113",2015-10-14,112858400,13348407,126068928,43364444
"2114",2015-10-15,112474824,13318823,125300984,43178072
"2115",2015-10-16,112093304,13288392,124547480,42986656
"2116",2015-10-17,111714016,13257206,123811560,42794976
"2117",2015-10-18,111347632,13229269,123101248,42599644
"2118",2015-10-19,111036832,13202444,122488544,42419104
"2119",2015-10-20,110748696,13175830,121880608,42238644
"2120",2015-10-21,110430664,13148737,121256968,42047576
"2121",2015-10-22,110100528,13121905,120871848,41901772
"2122",2015-10-23,109801600,13132092,120545096,41991840
"2123",2015-10-24,109509112,13108267,120130928,41912264
"2124",2015-10-25,109203560,13108530,119661520,41797884
"2125",2015-10-26,108870072,13082550,119146096,41659020
"2126",2015-10-27,108547152,13058395,118652904,41566756
"2127",2015-10-28,108212168,13031756,118122112,41416156
"2128",2015-10-29,107879216,13006005,117583328,41245048
"2129",2015-10-30,107549080,12979172,117046232,41062608
"2130",2015-10-31,107225192,12964326,116604144,40953596
"2131",2015-11-01,106984000,12988063,116949352,41008588
"2132",2015-11-02,106889264,12978777,116973952,40963380
"2133",2015-11-03,106804032,12957167,116904976,40877740
"2134",2015-11-04,106792432,12934070,116798336,40794392
"2135",2015-11-05,106667208,12913133,116535528,40713936
"2136",2015-11-06,106436672,12889563,116299432,40598712
"2137",2015-11-07,106224688,12971871,116228152,40546552
"2138",2015-11-08,106022128,12987952,116010848,40437372
"2139",2015-11-09,105949168,12959892,115706088,40317960
"2140",2015-11-10,105672984,12930751,115332368,40180596
"2141",2015-11-11,105378304,12902879,114932576,40059708
"2142",2015-11-12,105082880,12877303,114491088,39880308
"2143",2015-11-13,104788072,12852082,114039072,39687428
"2144",2015-11-14,104493720,12826216,113580960,39481804
"2145",2015-11-15,104201432,12801200,113125200,39270068
"2146",2015-11-16,103911752,12776687,112673392,39052172
"2147",2015-11-17,103624856,12751844,112225424,38826576
"2148",2015-11-18,103341128,12727847,111785136,38597348
"2149",2015-11-19,103060272,12704619,111352880,38365328
"2150",2015-11-20,102781624,12681236,110928288,38129448
"2151",2015-11-21,102505808,12658487,110511952,37890444
"2152",2015-11-22,102232520,12635987,110104232,37648672
"2153",2015-11-23,101961384,12613441,109704968,37404140
"2154",2015-11-24,101692376,12590386,109312576,37154764
"2155",2015-11-25,101426008,12568017,108929008,36903332
"2156",2015-11-26,101162352,12545516,108553608,36649800
"2157",2015-11-27,100896656,12520766,108188416,36393028
"2158",2015-11-28,101207720,12552350,108094960,36329748
"2159",2015-11-29,101094152,12529966,107807088,36113164
"2160",2015-11-30,100893376,12507108,107505376,35886532
"2161",2015-12-01,100654568,12483350,107189888,35651264
"2162",2015-12-02,100399264,12459585,106863080,35409372
"2163",2015-12-03,100141624,12435862,106526816,35160504
"2164",2015-12-04,99885792,12413860,106183872,34906544
"2165",2015-12-05,99629584,12391679,105835352,34648512
"2166",2015-12-06,99377520,12367342,105480376,34385260
"2167",2015-12-07,99117720,12342595,105121568,34118772
"2168",2015-12-08,98866104,12320105,104761744,33850864
"2169",2015-12-09,98621960,12296899,104406424,33620240
"2170",2015-12-10,98373352,12273956,104048552,33354456
"2171",2015-12-11,98126936,12250059,103684632,33084018
"2172",2015-12-12,97890128,12231074,103322832,32814672
"2173",2015-12-13,97655864,12212505,102959632,32543662
"2174",2015-12-14,97424768,12194460,102594632,32270278
"2175",2015-12-15,97195416,12176425,102227512,31993948
"2176",2015-12-16,96968584,12158596,101858816,31715550
"2177",2015-12-17,96743016,12139917,101488064,31434458
"2178",2015-12-18,96520488,12122406,101116184,31150862
"2179",2015-12-19,96405480,12101864,100862176,30974232
"2180",2015-12-20,97089968,12670765,101098840,30959506
"2181",2015-12-21,98189416,12778223,101245816,30854636
"2182",2015-12-22,98358496,12743609,101108512,30647214
"2183",2015-12-23,98247248,12708075,100882112,30419288
"2184",2015-12-24,98049128,12671545,100604008,30175938
"2185",2015-12-25,97868544,12632636,100418872,30006088
"2186",2015-12-26,97622984,12596015,100105992,29758728
"2187",2015-12-27,97381944,12562009,99777568,29503498
"2188",2015-12-28,97142072,12528756,99436648,29240566
"2189",2015-12-29,96903568,12495526,99085072,28968982
"2190",2015-12-30,96662584,12459648,98720824,28686424
"2191",2015-12-31,96421584,12423498,98398536,28497370
"2192",2016-01-01,96185568,12389155,98028752,28224220
"2193",2016-01-02,95954000,12357184,97658352,27947518
"2194",2016-01-03,95724904,12326386,97284808,27666052
"2195",2016-01-04,95499576,12297162,96909608,27382246
"2196",2016-01-05,95276536,12268347,96532384,27095534
"2197",2016-01-06,95055752,12240303,96153352,26806030
"2198",2016-01-07,94837248,12212848,95772624,26514024
"2199",2016-01-08,94620968,12185967,95390384,26219654
"2200",2016-01-09,94406912,12159648,95006784,25923116
"2201",2016-01-10,94195064,12133856,94621872,25624354
"2202",2016-01-11,93985232,12108244,94235080,25322078
"2203",2016-01-12,93777544,12083344,93847528,25018788
"2204",2016-01-13,93572208,12059198,93459176,24714104
"2205",2016-01-14,93369016,12035564,93070024,24408294
"2206",2016-01-15,93167936,12012430,92679952,24100992
"2207",2016-01-16,92968952,11989708,92289000,23792232
"2208",2016-01-17,92772048,11966767,91897000,23482028
"2209",2016-01-18,92575584,11942805,91503656,23169792
"2210",2016-01-19,92382160,11919160,91110040,22856730
"2211",2016-01-20,92191360,11895179,90715712,22542450
"2212",2016-01-21,92002560,11870866,90320576,22226888
"2213",2016-01-22,91815520,11846103,89924400,21909900
"2214",2016-01-23,91629376,11819276,89526216,21590006
"2215",2016-01-24,91445840,11793717,89127896,21269482
"2216",2016-01-25,91264312,11767809,88728664,20947878
"2217",2016-01-26,91366816,12031377,88528600,20787838
"2218",2016-01-27,91365896,12042113,88215848,20521146
"2219",2016-01-28,91323992,12016573,87877320,20258276
"2220",2016-01-29,91206952,11989810,87520744,20001974
"2221",2016-01-30,91046408,11960518,87151208,19752334
"2222",2016-01-31,90872152,11932995,86775944,19514016
"2223",2016-02-01,90697080,11905895,86394248,19284310
"2224",2016-02-02,90521200,11878654,86007792,19063636
"2225",2016-02-03,90344896,11851473,85617952,18852232
"2226",2016-02-04,90164992,11822231,85223272,18648312
"2227",2016-02-05,89986272,11792572,84826488,18452900
"2228",2016-02-06,89814504,11763409,84427608,18265032
"2229",2016-02-07,89642728,11732761,84025432,18083424
"2230",2016-02-08,89471880,11701402,83618696,17906194
"2231",2016-02-09,89304552,11670634,83213032,17738956
"2232",2016-02-10,89140848,11640810,82807680,17581230
"2233",2016-02-11,88978016,11609948,82400232,17429676
"2234",2016-02-12,88815960,11578509,81991424,17284512
"2235",2016-02-13,88655960,11547174,81582376,17146100
"2236",2016-02-14,88499328,11516198,81172936,17014024
"2237",2016-02-15,88344080,11484842,80762400,16887338
"2238",2016-02-16,88190392,11453215,80351048,16766261
"2239",2016-02-17,88034288,11417338,79932256,16643807
"2240",2016-02-18,87878936,11382311,79515280,16527755
"2241",2016-02-19,87729448,11349097,79100296,16419963
"2242",2016-02-20,87580016,11315018,78682976,16314174
"2243",2016-02-21,87433992,11281199,78266272,16214863
"2244",2016-02-22,87289896,11247769,77850056,16120653
"2245",2016-02-23,87146496,11213270,77432760,16030239
"2246",2016-02-24,87001272,11178523,77014040,15942928
"2247",2016-02-25,86857216,11143109,76594760,15859448
"2248",2016-02-26,86712664,11106757,76174024,15778714
"2249",2016-02-27,86571064,11070366,75752936,15701510
"2250",2016-02-28,86430936,11033516,75331096,15627216
"2251",2016-02-29,86294816,10997396,74909224,15556245
"2252",2016-03-01,86159320,10959538,74485072,15486192
"2253",2016-03-02,86025168,10921469,74058384,15416559
"2254",2016-03-03,85891824,10883643,73633312,15351223
"2255",2016-03-04,85761704,10846770,73209216,15290586
"2256",2016-03-05,85630808,10807884,72782128,15230252
"2257",2016-03-06,85500896,10769434,72355416,15173152
"2258",2016-03-07,85372488,10730944,71928216,15117986
"2259",2016-03-08,85244280,10691623,71499256,15063916
"2260",2016-03-09,85119392,10652277,71070304,15012350
"2261",2016-03-10,84992640,10610317,70638024,14960261
"2262",2016-03-11,84867656,10569878,70207480,14911790
"2263",2016-03-12,84742768,10528612,69775328,14864152
"2264",2016-03-13,84614104,10482501,69337536,14813687
"2265",2016-03-14,85147760,10629942,69016272,15013636
"2266",2016-03-15,86646104,11085743,68707272,15055308
"2267",2016-03-16,90270280,12105870,69017560,15367152
"2268",2016-03-17,94013216,13067118,69528088,15836593
"2269",2016-03-18,95271144,13131757,69581224,16060687
"2270",2016-03-19,95374896,13087515,69397504,16165756
"2271",2016-03-20,95227576,13034785,69125752,16219500
"2272",2016-03-21,95007392,12976598,68803096,16234873
"2273",2016-03-22,94764728,12916799,68449936,16224116
"2274",2016-03-23,94505800,12854860,68075384,16193617
"2275",2016-03-24,94240688,12791446,67684360,16148218
"2276",2016-03-25,93978112,12729253,67283328,16093761
"2277",2016-03-26,93711088,12667876,66874824,16033237
"2278",2016-03-27,93669264,12603931,66557824,16070305
"2279",2016-03-28,93453936,12539721,66251560,16070596
"2280",2016-03-29,93413432,12477312,65892280,16090364
"2281",2016-03-30,93140224,12418295,65477152,16029288
"2282",2016-03-31,92866392,12360758,65055964,15962895
"2283",2016-04-01,92597336,12306783,64633008,15895540
"2284",2016-04-02,92322352,12249907,64202768,15822217
"2285",2016-04-03,92054488,12196184,63772728,15751070
"2286",2016-04-04,91904680,12139964,63342584,15711262
"2287",2016-04-05,91893552,12099954,62982880,15733018
"2288",2016-04-06,91806040,12060106,62616692,15748576
"2289",2016-04-07,91740744,12008027,62211464,15711894
"2290",2016-04-08,91478136,11958892,61777932,15648090
"2291",2016-04-09,91213800,11909677,61342600,15583093
"2292",2016-04-10,90950128,11858803,60903872,15515858
"2293",2016-04-11,90687120,11805536,60460308,15445758
"2294",2016-04-12,90429544,11753738,60018404,15378743
"2295",2016-04-13,90170624,11699636,59572200,15310201
"2296",2016-04-14,89920232,11646319,59124308,15242648
"2297",2016-04-15,89670504,11592782,58677644,15178103
"2298",2016-04-16,89430200,11541043,58230620,15115455
"2299",2016-04-17,89180672,11484873,57779232,15051771
"2300",2016-04-18,88930200,11425660,57324476,14987194
"2301",2016-04-19,88704392,11370929,56873644,14927993
"2302",2016-04-20,88498608,11316019,56421644,14871167
"2303",2016-04-21,88276640,11260098,55968996,14815431
"2304",2016-04-22,88045344,11206030,55517412,14763104
"2305",2016-04-23,87819296,11151693,55064448,14712177
"2306",2016-04-24,87595408,11096689,54609844,14661406
"2307",2016-04-25,87371088,11038601,54151900,14609978
"2308",2016-04-26,87152752,10980427,53693544,14559619
"2309",2016-04-27,86936384,10922014,53233464,14509731
"2310",2016-04-28,86713664,10859836,52769052,14457767
"2311",2016-04-29,86495568,10796088,52301472,14405579
"2312",2016-04-30,86290072,10737328,51839156,14359153
"2313",2016-05-01,86092496,10677874,51375512,14333336
"2314",2016-05-02,85922312,10612112,50922116,14326148
"2315",2016-05-03,85914344,10584541,50603312,14462225
"2316",2016-05-04,85818688,10527533,50233024,14495731
"2317",2016-05-05,86010536,10510098,49909984,14606079
"2318",2016-05-06,86402504,10598958,49666264,14796541
"2319",2016-05-07,86998360,10809402,49502236,15057181
"2320",2016-05-08,88376496,11380269,49830860,15614215
"2321",2016-05-09,90701992,12155602,50952408,16545791
"2322",2016-05-10,93450592,13042011,52810192,17866858
"2323",2016-05-11,95227360,13453086,54160416,18967480
"2324",2016-05-12,96400648,13997740,55497296,20102928
"2325",2016-05-13,97196800,14043048,55964340,20616432
"2326",2016-05-14,97250960,14002135,55933008,20783092
"2327",2016-05-15,97068824,13952940,55734368,20791432
"2328",2016-05-16,96806880,13896349,55447384,20705728
"2329",2016-05-17,96529760,13849095,55200952,20655456
"2330",2016-05-18,96244344,13787618,54885040,20510392
"2331",2016-05-19,95996744,13734257,54537368,20330688
"2332",2016-05-20,95728024,13719331,54279844,20265220
"2333",2016-05-21,95556568,13741278,54133016,20337452
"2334",2016-05-22,95499992,13921016,54204384,20640800
"2335",2016-05-23,96046960,14216213,54667096,21083696
"2336",2016-05-24,96870976,14318544,54976704,21312438
"2337",2016-05-25,97126664,14317211,55078184,21480700
"2338",2016-05-26,97071168,14321368,55159264,21699904
"2339",2016-05-27,97253328,14551705,55997908,22387410
"2340",2016-05-28,98656712,14953230,57943976,23694342
"2341",2016-05-29,100364408,15122532,59421316,25102092
"2342",2016-05-30,101299808,15268552,60845820,26618064
"2343",2016-05-31,103154592,15543340,62936372,28496740
"2344",2016-06-01,106870328,15801143,66173940,30912474
"2345",2016-06-02,111706752,15972639,70286800,33703148
"2346",2016-06-03,116893224,15972935,74902752,36784340
"2347",2016-06-04,120942168,15905285,78908864,39714888
"2348",2016-06-05,123691920,15811003,81912040,42246844
"2349",2016-06-06,125935088,15707413,85244496,44861136
"2350",2016-06-07,128099224,15601988,89122920,47760964
"2351",2016-06-08,129538952,15503574,92107352,50156040
"2352",2016-06-09,129903168,15409816,93310232,51439988
"2353",2016-06-10,129642736,15315767,93678040,52024928
"2354",2016-06-11,129164792,15217943,93824608,52333672
"2355",2016-06-12,128598672,15121873,94496520,52807300
"2356",2016-06-13,128082128,15028147,95744744,53459864
"2357",2016-06-14,127738736,14934154,97447872,54224444
"2358",2016-06-15,127544832,14838703,99807816,55169964
"2359",2016-06-16,127471808,14747377,102476528,56287064
"2360",2016-06-17,127332104,14669964,105448744,57554256
"2361",2016-06-18,127291928,14588994,108128808,58700168
"2362",2016-06-19,127083304,14520967,109452024,59199768
"2363",2016-06-20,126624904,14444747,109907976,59197592
"2364",2016-06-21,126056312,14372321,110792896,59330544
"2365",2016-06-22,125525368,14298154,111976320,59541340
"2366",2016-06-23,125028576,14228070,113631208,59935044
